[2025-04-30 22:06:36,247] INFO in app: Logging setup complete!
'FLASK_ENV' is deprecated and will not be used in Flask 2.3. Use 'FLASK_DEBUG' instead.
 * Debugger is active!
 * Debugger PIN: 143-597-879
 * Detected change in '/home/pi/webapp/app.py', reloading
30 22:07:00,937 - Logging setup complete!
2025-05-01 20:58:24,131 - Audio Monitor - RMS: 0.3000633999907357 dB, Peak: 0.34492613936512534 dB
2025-05-01 20:58:24,231 - Audio Monitor - RMS: 0.2998218973811924 dB, Peak: 0.342458497333154 dB
2025-05-01 20:58:24,331 - Audio Monitor - RMS: 0.2995337334349698 dB, Peak: 0.34287270313018586 dB
2025-05-01 20:58:24,431 - Audio Monitor - RMS: 0.30001981332480815 dB, Peak: 0.35130799155177594 dB
2025-05-01 20:58:24,531 - Audio Monitor - RMS: 0.2999434640510896 dB, Peak: 0.34410825680936824 dB
2025-05-01 20:58:24,631 - Audio Monitor - RMS: 0.2996940156509324 dB, Peak: 0.34573942705082505 dB
2025-05-01 20:58:24,736 - Audio Monitor - RMS: 0.30013855609595136 dB, Peak: 0.350917263035759 dB
2025-05-01 20:58:24,831 - Audio Monitor - RMS: 0.2995889855894305 dB, Peak: 0.3477528785244825 dB
2025-05-01 20:58:24,931 - Audio Monitor - RMS: 0.2995236773138732 dB, Peak: 0.34855048289644597 dB
2025-05-01 20:58:25,031 - Audio Monitor - RMS: 0.2988084763438742 dB, Peak: 0.3473524223153133 dB
2025-05-01 20:58:25,131 - Audio Monitor - RMS: 0.29978978581883087 dB, Peak: 0.34695085526918973 dB
2025-05-01 20:58:25,231 - Audio Monitor - RMS: 0.29901343048459345 dB, Peak: 0.35286044425600027 dB
2025-05-01 20:58:25,331 - Audio Monitor - RMS: 0.298587239670785 dB, Peak: 0.34855048289644597 dB
2025-05-01 20:58:25,431 - Audio Monitor - RMS: 0.2991128426182694 dB, Peak: 0.3547778872190307 dB
2025-05-01 20:58:25,532 - Audio Monitor - RMS: 0.29897641916741796 dB, Peak: 0.35169766830739324 dB
2025-05-01 20:58:25,632 - Audio Monitor - RMS: 0.29914829459310016 dB, Peak: 0.3543964250027848 dB
2025-05-01 20:58:25,731 - Audio Monitor - RMS: 0.29912148782477094 dB, Peak: 0.35401395495916915 dB
2025-05-01 20:58:25,831 - Audio Monitor - RMS: 0.29968484679795193 dB, Peak: 0.35130799155177594 dB
2025-05-01 20:58:25,931 - Audio Monitor - RMS: 0.30054394355354525 dB, Peak: 0.3489476431655856 dB
2025-05-01 20:58:26,032 - Audio Monitor - RMS: 0.2992109836865545 dB, Peak: 0.35013262790459987 dB
2025-05-01 20:58:26,181 - Audio Monitor - RMS: 0.2996750099872024 dB, Peak: 0.35286044425600027 dB
2025-05-01 20:58:26,231 - Audio Monitor - RMS: 0.3000683602555262 dB, Peak: 0.35247388908025407 dB
2025-05-01 20:58:26,332 - Audio Monitor - RMS: 0.29931218542410865 dB, Peak: 0.34654817120620046 dB
2025-05-01 20:58:26,431 - Audio Monitor - RMS: 0.2982817989038722 dB, Peak: 0.34614436389471875 dB
2025-05-01 20:58:26,531 - Audio Monitor - RMS: 0.2995425030833625 dB, Peak: 0.35130799155177594 dB
2025-05-01 20:58:26,631 - Audio Monitor - RMS: 0.29939618277703417 dB, Peak: 0.34855048289644597 dB
2025-05-01 20:58:26,731 - Audio Monitor - RMS: 0.30038056236909405 dB, Peak: 0.35130799155177594 dB
2025-05-01 20:58:26,831 - Audio Monitor - RMS: 0.300354712777942 dB, Peak: 0.34695085526918973 dB
2025-05-01 20:58:26,932 - Audio Monitor - RMS: 0.2997613576377701 dB, Peak: 0.3477528785244825 dB
2025-05-01 20:58:27,031 - Audio Monitor - RMS: 0.2990483226453937 dB, Peak: 0.34695085526918973 dB
2025-05-01 20:58:27,131 - Audio Monitor - RMS: 0.2990895995213838 dB, Peak: 0.34451777568869 dB
2025-05-01 20:58:27,231 - Audio Monitor - RMS: 0.2986966569057987 dB, Peak: 0.3489476431655856 dB
2025-05-01 20:58:27,331 - Audio Monitor - RMS: 0.29910938346167687 dB, Peak: 0.3489476431655856 dB
2025-05-01 20:58:27,431 - Audio Monitor - RMS: 0.29894727882426214 dB, Peak: 0.3489476431655856 dB
2025-05-01 20:58:27,531 - Audio Monitor - RMS: 0.2979248542763123 dB, Peak: 0.35052547706644754 dB
2025-05-01 20:58:27,631 - Audio Monitor - RMS: 0.29752743836653367 dB, Peak: 0.3403695025372708 dB
2025-05-01 20:58:27,731 - Audio Monitor - RMS: 0.2980178287940891 dB, Peak: 0.34410825680936824 dB
2025-05-01 20:58:27,831 - Audio Monitor - RMS: 0.29774790543934676 dB, Peak: 0.35208629894965654 dB
2025-05-01 20:58:27,931 - Audio Monitor - RMS: 0.29803754762074597 dB, Peak: 0.3395253903654724 dB
2025-05-01 20:58:28,032 - Audio Monitor - RMS: 0.2981277860706451 dB, Peak: 0.34695085526918973 dB
2025-05-01 20:58:28,131 - Audio Monitor - RMS: 0.2981568572851186 dB, Peak: 0.34078972003785213 dB
2025-05-01 20:58:28,231 - Audio Monitor - RMS: 0.29826443495675115 dB, Peak: 0.3412087212776862 dB
2025-05-01 20:58:28,241 - Stopping GStreamer pipeline...
2025-05-01 20:58:28,284 - GStreamer pipeline stopped successfully.
2025-05-01 20:58:35,205 - Accessing Audiomonitor
2025-05-01 20:58:35,210 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:03:34,188 - Logging setup complete!
2025-05-01 21:03:35,817 - Logging setup complete!
2025-05-01 21:03:40,053 - Accessing alsamixer
2025-05-01 21:03:40,055 - check for audio devices
2025-05-01 21:03:44,027 - Accessing alsamixer
2025-05-01 21:03:44,028 - check for audio devices
2025-05-01 21:03:44,042 - Accessing alsamixer
2025-05-01 21:03:44,043 - check for audio devices
2025-05-01 21:03:52,379 - Accessing Audiomonitor
2025-05-01 21:03:52,385 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:04:27,679 - Accessing Audiomonitor
2025-05-01 21:04:27,683 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:04:29,751 - Logging setup complete!
2025-05-01 21:04:31,399 - Logging setup complete!
2025-05-01 21:04:31,686 - Accessing Audiomonitor
2025-05-01 21:04:31,693 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:04:31,701 - Accessing Audiomonitor
2025-05-01 21:04:31,706 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:04:33,720 - Logging setup complete!
2025-05-01 21:04:35,380 - Logging setup complete!
2025-05-01 21:04:41,363 - Accessing Audiomonitor
2025-05-01 21:04:41,367 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:05:23,019 - Accessing alsamixer
2025-05-01 21:05:23,022 - check for audio devices
2025-05-01 21:05:27,131 - Accessing alsamixer
2025-05-01 21:05:27,131 - check for audio devices
2025-05-01 21:05:27,146 - Accessing alsamixer
2025-05-01 21:05:27,146 - check for audio devices
2025-05-01 21:05:33,080 - Accessing alsamixer
2025-05-01 21:05:33,081 - check for audio devices
2025-05-01 21:05:43,254 - Accessing Audiomonitor
2025-05-01 21:05:43,259 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:05:45,213 - Logging setup complete!
2025-05-01 21:05:46,845 - Logging setup complete!
2025-05-01 21:05:47,130 - Accessing Audiomonitor
2025-05-01 21:05:47,139 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:11:14,630 - Logging setup complete!
2025-05-01 21:11:17,702 - Logging setup complete!
2025-05-01 21:26:01,531 - Logging setup complete!
2025-05-01 21:26:03,158 - Logging setup complete!
2025-05-01 21:26:11,027 - Accessing alsamixer
2025-05-01 21:26:11,029 - check for audio devices
2025-05-01 21:26:18,813 - Accessing alsamixer
2025-05-01 21:26:18,814 - check for audio devices
2025-05-01 21:26:18,837 - Accessing alsamixer
2025-05-01 21:26:18,838 - check for audio devices
2025-05-01 21:26:35,141 - Accessing Audiomonitor
2025-05-01 21:26:35,145 - Starting GStreamer pipeline with ALSA device: plughw:0,0
2025-05-01 21:27:11,685 - Accessing alsamixer
2025-05-01 21:27:11,687 - check for audio devices
2025-05-01 21:27:15,445 - Accessing alsamixer
2025-05-01 21:27:15,445 - check for audio devices
2025-05-01 21:27:15,461 - Accessing alsamixer
2025-05-01 21:27:15,461 - check for audio devices
2025-05-01 21:27:30,550 - Accessing Audiomonitor
2025-05-01 21:27:30,554 - Starting GStreamer pipeline with ALSA device: plughw:1,0
2025-05-01 21:27:32,617 - Logging setup complete!
2025-05-01 21:27:34,246 - Logging setup complete!
2025-05-01 21:27:34,532 - Accessing Audiomonitor
2025-05-01 21:27:34,540 - Starting GStreamer pipeline with ALSA device: plughw:1,0
2025-05-01 21:27:34,877 - Accessing Audiomonitor
2025-05-01 21:27:34,881 - Starting GStreamer pipeline with ALSA device: plughw:1,0
2025-05-01 21:27:36,865 - Logging setup complete!
2025-05-01 21:27:38,497 - Logging setup complete!
2025-05-01 21:27:38,783 - Accessing Audiomonitor
2025-05-01 21:27:38,789 - Starting GStreamer pipeline with ALSA device: plughw:1,0
2025-05-01 21:34:56,516 - Logging setup complete!
2025-05-01 21:34:58,149 - Logging setup complete!
2025-05-01 21:35:03,532 - Accessing alsamixer
2025-05-01 21:35:03,535 - check for audio devices
2025-05-01 21:35:08,671 - Accessing alsamixer
2025-05-01 21:35:08,673 - check for audio devices
2025-05-01 21:35:08,699 - Accessing alsamixer
2025-05-01 21:35:08,701 - check for audio devices
2025-05-01 21:35:13,239 - Accessing Audiomonitor
2025-05-01 21:35:13,244 - Starting GStreamer pipeline with ALSA device: plughw:1,0
2025-05-01 21:42:32,644 - Logging setup complete!
2025-05-01 21:42:34,298 - Logging setup complete!
2025-05-01 21:42:53,084 - Logging setup complete!
2025-05-01 21:43:52,675 - Logging setup complete!
2025-05-01 21:43:55,095 - Logging setup complete!
2025-05-01 21:46:24,781 - Accessing alsamixer
2025-05-01 21:46:24,783 - check for audio devices
2025-05-01 21:46:30,050 - Accessing alsamixer
2025-05-01 21:46:30,052 - check for audio devices
2025-05-01 21:46:30,074 - Accessing alsamixer
2025-05-01 21:46:30,075 - check for audio devices
2025-05-01 21:46:53,816 - Accessing Audiomonitor
2025-05-01 21:46:53,818 - Starting GStreamer pipeline with ALSA device: plughw:1,0
2025-05-01 21:46:53,889 - 🔍 GStreamer Pipeline State After Start: <enum GST_STATE_PLAYING of type Gst.State>
2025-05-01 21:46:53,891 - GStreamer is running for audio monitoring.
2025-05-01 21:46:53,894 - GStreamer pipeline state: <enum GST_STATE_PLAYING of type Gst.State>
2025-05-01 21:46:53,979 - 🔥 Raw Audio Levels: RMS: [-50.010993283335296, -50.010993283335296], Peak: [-39.279998739736854, -39.279998739736854]
2025-05-01 21:46:53,980 - Audio Monitor - RMS: 0.16648344527774508 dB, Peak: 0.3453333543377191 dB
2025-05-01 21:46:54,078 - 🔥 Raw Audio Levels: RMS: [-54.86074419551626, -54.86074419551626], Peak: [-46.50236473578853, -46.50236473578853]
2025-05-01 21:46:54,079 - Audio Monitor - RMS: 0.08565426340806231 dB, Peak: 0.2249605877368578 dB
2025-05-01 21:46:54,178 - 🔥 Raw Audio Levels: RMS: [-53.82488320716726, -53.82488320716726], Peak: [-46.67212694029891, -46.67212694029891]
2025-05-01 21:46:54,179 - Audio Monitor - RMS: 0.10291861321387899 dB, Peak: 0.22213121766168484 dB
2025-05-01 21:46:54,278 - 🔥 Raw Audio Levels: RMS: [-53.47826087767135, -53.47826087767135], Peak: [-45.54807663661845, -45.54807663661845]
2025-05-01 21:46:54,279 - Audio Monitor - RMS: 0.10869565203881078 dB, Peak: 0.24086538938969254 dB
2025-05-01 21:46:54,378 - 🔥 Raw Audio Levels: RMS: [-53.15123902936754, -53.15123902936754], Peak: [-45.54807663661845, -45.54807663661845]
2025-05-01 21:46:54,379 - Audio Monitor - RMS: 0.1141460161772077 dB, Peak: 0.24086538938969254 dB
2025-05-01 21:46:54,478 - 🔥 Raw Audio Levels: RMS: [-52.84947019546999, -52.84947019546999], Peak: [-45.64907649135129, -45.64907649135129]
2025-05-01 21:46:54,479 - Audio Monitor - RMS: 0.11917549674216682 dB, Peak: 0.23918205847747853 dB
2025-05-01 21:46:54,578 - 🔥 Raw Audio Levels: RMS: [-52.636336703401085, -52.636336703401085], Peak: [-45.34953337195822, -45.34953337195822]
2025-05-01 21:46:54,579 - Audio Monitor - RMS: 0.12272772160998192 dB, Peak: 0.24417444380069628 dB
2025-05-01 21:46:54,678 - 🔥 Raw Audio Levels: RMS: [-52.32341357175734, -52.32341357175734], Peak: [-45.498013733542365, -45.498013733542365]
2025-05-01 21:46:54,679 - Audio Monitor - RMS: 0.12794310713737764 dB, Peak: 0.24169977110762725 dB
2025-05-01 21:46:54,778 - 🔥 Raw Audio Levels: RMS: [-52.23805338981238, -52.23805338981238], Peak: [-45.64907649135129, -45.64907649135129]
2025-05-01 21:46:54,779 - Audio Monitor - RMS: 0.12936577683646036 dB, Peak: 0.23918205847747853 dB
2025-05-01 21:46:54,878 - 🔥 Raw Audio Levels: RMS: [-52.196246155864586, -52.196246155864586], Peak: [-45.54807663661845, -45.54807663661845]
2025-05-01 21:46:54,879 - Audio Monitor - RMS: 0.13006256406892358 dB, Peak: 0.24086538938969254 dB
2025-05-01 21:46:54,978 - 🔥 Raw Audio Levels: RMS: [-52.031161111345924, -52.031161111345924], Peak: [-45.15542720181067, -45.15542720181067]
2025-05-01 21:46:54,979 - Audio Monitor - RMS: 0.13281398147756793 dB, Peak: 0.24740954663648887 dB
2025-05-01 21:46:55,078 - 🔥 Raw Audio Levels: RMS: [-51.99783427688001, -51.99783427688001], Peak: [-45.10757093949287, -45.10757093949287]
2025-05-01 21:46:55,079 - Audio Monitor - RMS: 0.13336942871866644 dB, Peak: 0.24820715100845223 dB
2025-05-01 21:46:55,178 - 🔥 Raw Audio Levels: RMS: [-51.93250086739483, -51.93250086739483], Peak: [-45.15542720181067, -45.15542720181067]
2025-05-01 21:46:55,179 - Audio Monitor - RMS: 0.13445831887675286 dB, Peak: 0.24740954663648887 dB
2025-05-01 21:46:55,278 - 🔥 Raw Audio Levels: RMS: [-51.74955771079503, -51.74955771079503], Peak: [-45.44823772546847, -45.44823772546847]
2025-05-01 21:46:55,279 - Audio Monitor - RMS: 0.1375073714867495 dB, Peak: 0.24252937124219212 dB
2025-05-01 21:46:55,378 - 🔥 Raw Audio Levels: RMS: [-51.69767039962479, -51.69767039962479], Peak: [-45.15542720181067, -45.15542720181067]
2025-05-01 21:46:55,379 - Audio Monitor - RMS: 0.1383721600062535 dB, Peak: 0.24740954663648887 dB
2025-05-01 21:46:55,478 - 🔥 Raw Audio Levels: RMS: [-51.66670555758288, -51.66670555758288], Peak: [-44.20197131026188, -44.20197131026188]
2025-05-01 21:46:55,479 - Audio Monitor - RMS: 0.138888240706952 dB, Peak: 0.26330047816230195 dB
2025-05-01 21:46:55,578 - 🔥 Raw Audio Levels: RMS: [-51.633748214821594, -51.633748214821594], Peak: [-44.91873981483603, -44.91873981483603]
2025-05-01 21:46:55,579 - Audio Monitor - RMS: 0.13943752975297344 dB, Peak: 0.25135433641939947 dB
2025-05-01 21:46:55,678 - 🔥 Raw Audio Levels: RMS: [-51.455835193516386, -51.455835193516386], Peak: [-44.64297412512337, -44.64297412512337]
2025-05-01 21:46:55,679 - Audio Monitor - RMS: 0.14240274677472692 dB, Peak: 0.25595043124794387 dB
2025-05-01 21:46:55,778 - 🔥 Raw Audio Levels: RMS: [-51.481208828969855, -51.481208828969855], Peak: [-44.46387727206484, -44.46387727206484]
2025-05-01 21:46:55,779 - Audio Monitor - RMS: 0.1419798528505024 dB, Peak: 0.2589353787989193 dB
2025-05-01 21:46:55,881 - 🔥 Raw Audio Levels: RMS: [-51.41345180631301, -51.41345180631301], Peak: [-44.4196741759625, -44.4196741759625]
2025-05-01 21:46:55,884 - Audio Monitor - RMS: 0.14310913656144977 dB, Peak: 0.2596720970672917 dB
2025-05-01 21:46:55,978 - 🔥 Raw Audio Levels: RMS: [-51.34468680521561, -51.34468680521561], Peak: [-45.20354859712824, -45.20354859712824]
2025-05-01 21:46:55,979 - Audio Monitor - RMS: 0.1442552199130732 dB, Peak: 0.24660752338119601 dB
2025-05-01 21:46:56,078 - 🔥 Raw Audio Levels: RMS: [-51.30487517383599, -51.30487517383599], Peak: [-45.34953337195822, -45.34953337195822]
2025-05-01 21:46:56,079 - Audio Monitor - RMS: 0.14491874710273353 dB, Peak: 0.24417444380069628 dB
2025-05-01 21:46:56,178 - 🔥 Raw Audio Levels: RMS: [-51.365446181919616, -51.365446181919616], Peak: [-44.508306471944, -44.508306471944]
2025-05-01 21:46:56,179 - Audio Monitor - RMS: 0.14390923030133973 dB, Peak: 0.2581948921342666 dB
2025-05-01 21:46:56,278 - 🔥 Raw Audio Levels: RMS: [-51.42900045837527, -51.42900045837527], Peak: [-44.24507755078458, -44.24507755078458]
2025-05-01 21:46:56,279 - Audio Monitor - RMS: 0.14284999236041215 dB, Peak: 0.262582040820257 dB
2025-05-01 21:46:56,378 - 🔥 Raw Audio Levels: RMS: [-51.35984576294678, -51.35984576294678], Peak: [-44.28839878591474, -44.28839878591474]
2025-05-01 21:46:56,379 - Audio Monitor - RMS: 0.14400257061755362 dB, Peak: 0.2618600202347544 dB
2025-05-01 21:46:56,478 - 🔥 Raw Audio Levels: RMS: [-51.235051705339316, -51.235051705339316], Peak: [-44.68833135423981, -44.68833135423981]
2025-05-01 21:46:56,479 - Audio Monitor - RMS: 0.14608247157767806 dB, Peak: 0.25519447742933654 dB
2025-05-01 21:46:56,578 - 🔥 Raw Audio Levels: RMS: [-51.19902806351596, -51.19902806351596], Peak: [-44.33193717100022, -44.33193717100022]
2025-05-01 21:46:56,579 - Audio Monitor - RMS: 0.14668286560806731 dB, Peak: 0.26113438048332965 dB
2025-05-01 21:46:56,678 - 🔥 Raw Audio Levels: RMS: [-51.12427385628942, -51.12427385628942], Peak: [-44.779762615729474, -44.779762615729474]
2025-05-01 21:46:56,679 - Audio Monitor - RMS: 0.147928769061843 dB, Peak: 0.25367062307117544 dB
2025-05-01 21:46:56,778 - 🔥 Raw Audio Levels: RMS: [-50.98920302297165, -50.98920302297165], Peak: [-44.55296410058984, -44.55296410058984]
2025-05-01 21:46:56,779 - Audio Monitor - RMS: 0.15017994961713915 dB, Peak: 0.25745059832350264 dB
2025-05-01 21:46:56,878 - 🔥 Raw Audio Levels: RMS: [-51.1940233193572, -51.1940233193572], Peak: [-45.15542720181067, -45.15542720181067]
2025-05-01 21:46:56,879 - Audio Monitor - RMS: 0.14676627801071335 dB, Peak: 0.24740954663648887 dB
2025-05-01 21:46:56,978 - 🔥 Raw Audio Levels: RMS: [-51.113894780392485, -51.113894780392485], Peak: [-44.59785251903888, -44.59785251903888]
2025-05-01 21:46:56,979 - Audio Monitor - RMS: 0.14810175366012526 dB, Peak: 0.25670245801601865 dB
2025-05-01 21:46:57,078 - 🔥 Raw Audio Levels: RMS: [-51.01109916221677, -51.01109916221677], Peak: [-44.64297412512337, -44.64297412512337]
2025-05-01 21:46:57,079 - Audio Monitor - RMS: 0.14981501396305377 dB, Peak: 0.25595043124794387 dB
2025-05-01 21:46:57,178 - 🔥 Raw Audio Levels: RMS: [-50.91086693296855, -50.91086693296855], Peak: [-45.10757093949287, -45.10757093949287]
2025-05-01 21:46:57,179 - Audio Monitor - RMS: 0.15148555111719078 dB, Peak: 0.24820715100845223 dB
2025-05-01 21:46:57,278 - 🔥 Raw Audio Levels: RMS: [-50.92531021534232, -50.92531021534232], Peak: [-44.508306471944, -44.508306471944]
2025-05-01 21:46:57,279 - Audio Monitor - RMS: 0.15124482974429465 dB, Peak: 0.2581948921342666 dB
2025-05-01 21:46:57,378 - 🔥 Raw Audio Levels: RMS: [-50.97279161731443, -50.97279161731443], Peak: [-45.39874534291136, -45.39874534291136]
2025-05-01 21:46:57,379 - Audio Monitor - RMS: 0.15045347304475953 dB, Peak: 0.24335424428481064 dB
2025-05-01 21:46:57,478 - 🔥 Raw Audio Levels: RMS: [-50.94075310266646, -50.94075310266646], Peak: [-45.25193807959649, -45.25193807959649]
2025-05-01 21:46:57,479 - Audio Monitor - RMS: 0.1509874482888923 dB, Peak: 0.24580103200672512 dB
2025-05-01 21:46:57,578 - 🔥 Raw Audio Levels: RMS: [-51.12458100531533, -51.12458100531533], Peak: [-45.906836938393255, -45.906836938393255]
2025-05-01 21:46:57,579 - Audio Monitor - RMS: 0.14792364991141121 dB, Peak: 0.2348860510267791 dB
2025-05-01 21:46:57,678 - 🔥 Raw Audio Levels: RMS: [-51.14857235061442, -51.14857235061442], Peak: [-45.54807663661845, -45.54807663661845]
2025-05-01 21:46:57,679 - Audio Monitor - RMS: 0.1475237941564263 dB, Peak: 0.24086538938969254 dB
2025-05-01 21:46:57,778 - 🔥 Raw Audio Levels: RMS: [-51.07126852298846, -51.07126852298846], Peak: [-44.68833135423981, -44.68833135423981]
2025-05-01 21:46:57,779 - Audio Monitor - RMS: 0.14881219128352566 dB, Peak: 0.25519447742933654 dB
2025-05-01 21:46:57,878 - 🔥 Raw Audio Levels: RMS: [-51.13108352042911, -51.13108352042911], Peak: [-43.906072976973284, -43.906072976973284]
2025-05-01 21:46:57,879 - Audio Monitor - RMS: 0.14781527465951486 dB, Peak: 0.26823211705044525 dB
2025-05-01 21:46:57,978 - 🔥 Raw Audio Levels: RMS: [-51.0106742307368, -51.0106742307368], Peak: [-44.4196741759625, -44.4196741759625]
2025-05-01 21:46:57,979 - Audio Monitor - RMS: 0.1498220961543867 dB, Peak: 0.2596720970672917 dB
2025-05-01 21:46:58,079 - 🔥 Raw Audio Levels: RMS: [-50.919134803157924, -50.919134803157924], Peak: [-45.70002027162887, -45.70002027162887]
2025-05-01 21:46:58,080 - Audio Monitor - RMS: 0.15134775328070127 dB, Peak: 0.2383329954728521 dB
2025-05-01 21:46:58,178 - 🔥 Raw Audio Levels: RMS: [-50.81998286190157, -50.81998286190157], Peak: [-45.54807663661845, -45.54807663661845]
2025-05-01 21:46:58,179 - Audio Monitor - RMS: 0.1530002856349738 dB, Peak: 0.24086538938969254 dB
2025-05-01 21:46:58,278 - 🔥 Raw Audio Levels: RMS: [-50.782700417680104, -50.782700417680104], Peak: [-45.598429761043384, -45.598429761043384]
2025-05-01 21:46:58,279 - Audio Monitor - RMS: 0.1536216597053316 dB, Peak: 0.24002617064927692 dB
2025-05-01 21:46:58,378 - 🔥 Raw Audio Levels: RMS: [-50.78100707926392, -50.78100707926392], Peak: [-45.498013733542365, -45.498013733542365]
2025-05-01 21:46:58,379 - Audio Monitor - RMS: 0.15364988201226795 dB, Peak: 0.24169977110762725 dB
2025-05-01 21:46:58,478 - 🔥 Raw Audio Levels: RMS: [-50.73696134403104, -50.73696134403104], Peak: [-45.059976904585774, -45.059976904585774]
2025-05-01 21:46:58,479 - Audio Monitor - RMS: 0.15438397759948272 dB, Peak: 0.24900038492357043 dB
2025-05-01 21:46:58,578 - 🔥 Raw Audio Levels: RMS: [-50.82994447521766, -50.82994447521766], Peak: [-45.959319814916235, -45.959319814916235]
2025-05-01 21:46:58,579 - Audio Monitor - RMS: 0.15283425874637235 dB, Peak: 0.23401133641806277 dB
2025-05-01 21:46:58,678 - 🔥 Raw Audio Levels: RMS: [-50.736115041551386, -50.736115041551386], Peak: [-45.20354859712824, -45.20354859712824]
2025-05-01 21:46:58,679 - Audio Monitor - RMS: 0.15439808264081023 dB, Peak: 0.24660752338119601 dB
2025-05-01 21:46:58,778 - 🔥 Raw Audio Levels: RMS: [-50.65862211407114, -50.65862211407114], Peak: [-44.96556413113409, -44.96556413113409]
2025-05-01 21:46:58,780 - Audio Monitor - RMS: 0.15568963143214762 dB, Peak: 0.2505739311477652 dB
2025-05-01 21:46:58,878 - 🔥 Raw Audio Levels: RMS: [-50.63235421260942, -50.63235421260942], Peak: [-44.96556413113409, -44.96556413113409]
2025-05-01 21:46:58,880 - Audio Monitor - RMS: 0.15612742978984298 dB, Peak: 0.2505739311477652 dB
2025-05-01 21:46:58,979 - 🔥 Raw Audio Levels: RMS: [-50.58161866142943, -50.58161866142943], Peak: [-45.64907649135129, -45.64907649135129]
2025-05-01 21:46:58,980 - Audio Monitor - RMS: 0.1569730223095095 dB, Peak: 0.23918205847747853 dB
2025-05-01 21:46:59,078 - 🔥 Raw Audio Levels: RMS: [-50.5483989382227, -50.5483989382227], Peak: [-45.01264223900363, -45.01264223900363]
2025-05-01 21:46:59,079 - Audio Monitor - RMS: 0.15752668436295506 dB, Peak: 0.24978929601660613 dB
2025-05-01 21:46:59,178 - 🔥 Raw Audio Levels: RMS: [-50.582994006460765, -50.582994006460765], Peak: [-45.01264223900363, -45.01264223900363]
2025-05-01 21:46:59,179 - Audio Monitor - RMS: 0.1569500998923206 dB, Peak: 0.24978929601660613 dB
2025-05-01 21:46:59,278 - 🔥 Raw Audio Levels: RMS: [-50.65293972368329, -50.65293972368329], Peak: [-44.91873981483603, -44.91873981483603]
2025-05-01 21:46:59,279 - Audio Monitor - RMS: 0.15578433793861185 dB, Peak: 0.25135433641939947 dB
2025-05-01 21:46:59,378 - 🔥 Raw Audio Levels: RMS: [-50.55081349982919, -50.55081349982919], Peak: [-44.37569489396374, -44.37569489396374]
2025-05-01 21:46:59,379 - Audio Monitor - RMS: 0.1574864416695135 dB, Peak: 0.26040508510060434 dB
2025-05-01 21:46:59,479 - 🔥 Raw Audio Levels: RMS: [-50.562594419227054, -50.562594419227054], Peak: [-45.059976904585774, -45.059976904585774]
2025-05-01 21:46:59,480 - Audio Monitor - RMS: 0.15729009301288244 dB, Peak: 0.24900038492357043 dB
2025-05-01 21:46:59,578 - 🔥 Raw Audio Levels: RMS: [-50.53940359660051, -50.53940359660051], Peak: [-45.10757093949287, -45.10757093949287]
2025-05-01 21:46:59,579 - Audio Monitor - RMS: 0.15767660672332487 dB, Peak: 0.24820715100845223 dB
2025-05-01 21:46:59,678 - 🔥 Raw Audio Levels: RMS: [-50.53230970832434, -50.53230970832434], Peak: [-45.54807663661845, -45.54807663661845]
2025-05-01 21:46:59,679 - Audio Monitor - RMS: 0.1577948381945943 dB, Peak: 0.24086538938969254 dB
2025-05-01 21:46:59,778 - 🔥 Raw Audio Levels: RMS: [-50.52447868536266, -50.52447868536266], Peak: [-45.01264223900363, -45.01264223900363]
2025-05-01 21:46:59,779 - Audio Monitor - RMS: 0.15792535524395568 dB, Peak: 0.24978929601660613 dB
2025-05-01 21:46:59,878 - 🔥 Raw Audio Levels: RMS: [-50.47731533848011, -50.47731533848011], Peak: [-44.91873981483603, -44.91873981483603]
2025-05-01 21:46:59,879 - Audio Monitor - RMS: 0.15871141102533148 dB, Peak: 0.25135433641939947 dB
2025-05-01 21:46:59,978 - 🔥 Raw Audio Levels: RMS: [-50.28114113974869, -50.28114113974869], Peak: [-45.01264223900363, -45.01264223900363]
2025-05-01 21:46:59,979 - Audio Monitor - RMS: 0.16198098100418848 dB, Peak: 0.24978929601660613 dB
2025-05-01 21:47:00,078 - 🔥 Raw Audio Levels: RMS: [-50.45478935978704, -50.45478935978704], Peak: [-45.70002027162887, -45.70002027162887]
2025-05-01 21:47:00,079 - Audio Monitor - RMS: 0.15908684400354928 dB, Peak: 0.2383329954728521 dB
2025-05-01 21:47:00,178 - 🔥 Raw Audio Levels: RMS: [-50.49872005271663, -50.49872005271663], Peak: [-44.87216656846438, -44.87216656846438]
2025-05-01 21:47:00,179 - Audio Monitor - RMS: 0.1583546657880562 dB, Peak: 0.25213055719226035 dB
2025-05-01 21:47:00,278 - 🔥 Raw Audio Levels: RMS: [-50.40251982128194, -50.40251982128194], Peak: [-44.733926680137785, -44.733926680137785]
